usuario_id,contenido_id,tipo_contenido,fecha_comentario,tipo,editado
188,542,Post,2024-08-21,"['Emoji', 'Sticker']",True
697,299,Post,2021-06-08,"['Emoji', 'Texto', 'Sticker']",True
755,972,Post,2024-03-24,"['Sticker', 'Texto']",False
251,868,Post,2024-04-18,"['Sticker', 'Emoji']",False
949,824,Post,2022-11-01,"['Texto', 'Sticker']",True
499,785,Post,2023-05-14,"['Sticker', 'Emoji']",True
917,238,Post,2023-02-21,['Texto'],False
1169,838,Post,2021-10-11,"['Emoji', 'Sticker']",True
1262,377,Post,2024-12-22,"['Emoji', 'Sticker']",True
465,638,Post,2024-12-02,"['Texto', 'Sticker']",True
1031,647,Post,2021-12-18,['Sticker'],False
381,1079,Post,2024-04-30,['Sticker'],False
910,917,Post,2023-10-17,"['Sticker', 'Texto', 'Emoji']",True
458,507,Post,2024-02-16,"['Emoji', 'Texto']",True
109,963,Post,2022-02-04,"['Sticker', 'Emoji', 'Texto']",True
754,440,Post,2021-06-27,"['Emoji', 'Sticker']",True
420,673,Post,2023-09-27,"['Emoji', 'Texto', 'Sticker']",False
634,1107,Post,2022-10-07,"['Emoji', 'Texto', 'Sticker']",True
1048,639,Post,2021-07-13,"['Sticker', 'Emoji']",False
13,1072,Post,2023-11-10,"['Sticker', 'Emoji', 'Texto']",False
879,53,Post,2023-09-07,['Sticker'],True
1355,347,Post,2023-12-25,"['Texto', 'Sticker']",False
366,295,Post,2023-12-02,"['Texto', 'Emoji']",True
936,459,Post,2021-12-14,"['Sticker', 'Emoji']",False
858,937,Post,2020-05-22,['Emoji'],True
774,91,Post,2020-11-22,"['Texto', 'Sticker']",False
335,400,Post,2022-05-20,"['Sticker', 'Emoji']",False
154,531,Post,2021-04-14,"['Emoji', 'Sticker']",False
723,962,Post,2021-11-15,"['Texto', 'Sticker', 'Emoji']",True
321,324,Post,2023-01-18,"['Texto', 'Emoji']",True
524,1193,Post,2021-04-25,"['Sticker', 'Emoji', 'Texto']",True
547,538,Post,2024-04-14,"['Texto', 'Sticker', 'Emoji']",False
1102,377,Post,2022-06-06,"['Texto', 'Sticker']",True
53,1185,Post,2022-03-10,"['Sticker', 'Emoji', 'Texto']",True
418,1064,Post,2022-07-23,"['Texto', 'Sticker', 'Emoji']",True
1295,490,Post,2020-06-21,"['Texto', 'Sticker', 'Emoji']",False
990,20,Post,2024-01-18,"['Texto', 'Emoji']",True
1092,673,Post,2020-10-07,['Emoji'],True
1113,790,Post,2023-08-10,['Sticker'],False
1413,375,Post,2021-05-11,"['Emoji', 'Sticker']",False
1172,178,Post,2024-04-12,['Texto'],True
28,1112,Post,2023-07-25,"['Sticker', 'Emoji', 'Texto']",True
1138,58,Post,2023-11-11,"['Texto', 'Sticker']",False
201,797,Post,2022-05-11,['Sticker'],False
1303,201,Post,2024-03-29,['Texto'],False
412,672,Post,2024-08-25,"['Emoji', 'Sticker']",True
1175,859,Post,2022-10-08,['Emoji'],True
596,1055,Post,2024-08-03,['Emoji'],True
645,980,Post,2023-11-06,"['Emoji', 'Sticker']",False
1086,519,Post,2020-05-23,"['Texto', 'Emoji', 'Sticker']",True
1028,942,Post,2022-11-01,['Texto'],True
939,1164,Post,2023-06-02,"['Texto', 'Sticker', 'Emoji']",False
1406,551,Post,2022-04-15,"['Emoji', 'Texto']",False
897,415,Post,2021-02-25,"['Texto', 'Emoji', 'Sticker']",True
811,154,Post,2022-02-07,"['Emoji', 'Sticker']",False
1311,1061,Post,2020-10-30,['Sticker'],False
1311,823,Post,2020-05-08,"['Texto', 'Sticker']",True
97,735,Post,2023-07-25,['Texto'],True
843,401,Post,2023-07-28,"['Emoji', 'Sticker']",True
183,944,Post,2023-07-02,['Texto'],True
1147,722,Post,2020-07-12,"['Emoji', 'Texto']",False
1170,683,Post,2021-06-16,"['Texto', 'Emoji']",True
675,70,Post,2024-05-16,"['Texto', 'Sticker', 'Emoji']",True
878,315,Post,2021-05-16,"['Texto', 'Emoji', 'Sticker']",False
378,254,Post,2022-09-26,['Sticker'],True
491,758,Post,2022-12-28,"['Texto', 'Emoji']",True
661,999,Post,2021-02-25,"['Emoji', 'Texto']",True
449,1096,Post,2021-11-15,"['Texto', 'Sticker']",True
1087,924,Post,2023-03-04,['Emoji'],False
69,291,Post,2023-08-24,"['Sticker', 'Emoji']",False
1409,671,Post,2020-03-16,['Texto'],True
964,816,Post,2020-08-05,"['Emoji', 'Texto', 'Sticker']",True
31,1183,Post,2020-10-19,"['Texto', 'Sticker']",False
627,541,Post,2022-05-15,['Emoji'],False
1201,463,Post,2024-07-30,"['Sticker', 'Emoji']",True
833,232,Post,2020-04-10,"['Emoji', 'Sticker']",True
504,798,Post,2023-07-29,['Sticker'],True
36,162,Post,2024-11-13,['Emoji'],True
437,143,Post,2020-10-05,['Texto'],True
467,818,Post,2020-08-25,"['Texto', 'Sticker']",False
904,469,Post,2023-10-21,['Emoji'],True
842,87,Post,2023-01-13,['Sticker'],True
425,557,Post,2023-04-03,['Texto'],False
299,1040,Post,2020-02-29,"['Emoji', 'Sticker', 'Texto']",False
280,598,Post,2021-11-20,"['Sticker', 'Texto', 'Emoji']",False
1077,1144,Post,2023-07-20,"['Texto', 'Emoji', 'Sticker']",True
640,505,Post,2022-01-01,"['Sticker', 'Emoji', 'Texto']",False
479,398,Post,2021-05-28,"['Emoji', 'Sticker', 'Texto']",False
989,878,Post,2023-10-23,"['Sticker', 'Texto', 'Emoji']",True
54,1000,Post,2021-08-12,['Sticker'],True
492,1035,Post,2022-01-30,"['Sticker', 'Emoji']",False
551,476,Post,2024-03-11,"['Emoji', 'Sticker', 'Texto']",True
762,924,Post,2022-11-23,['Sticker'],False
691,714,Post,2020-05-03,"['Texto', 'Emoji']",False
1298,1049,Post,2023-01-02,"['Sticker', 'Emoji', 'Texto']",True
97,1191,Post,2022-08-27,"['Texto', 'Emoji']",False
577,933,Post,2021-12-08,"['Emoji', 'Sticker', 'Texto']",True
246,1068,Post,2021-06-18,"['Texto', 'Emoji']",False
753,451,Post,2021-09-22,"['Texto', 'Sticker', 'Emoji']",False
868,19,Post,2023-09-20,['Emoji'],False
372,982,Post,2020-03-28,['Emoji'],True
1234,843,Post,2021-07-01,"['Sticker', 'Emoji']",True
1397,443,Post,2024-04-01,"['Emoji', 'Texto', 'Sticker']",True
842,474,Post,2024-12-01,"['Sticker', 'Texto']",False
1015,1030,Post,2022-06-26,['Sticker'],False
1336,1135,Post,2023-06-18,['Sticker'],False
513,713,Post,2021-09-14,['Emoji'],True
760,1055,Post,2022-07-24,['Sticker'],True
588,1119,Post,2020-08-16,['Emoji'],False
531,669,Post,2023-05-07,"['Texto', 'Emoji', 'Sticker']",True
1459,82,Post,2024-07-19,"['Emoji', 'Sticker']",False
1067,819,Post,2021-11-22,"['Emoji', 'Sticker', 'Texto']",True
1126,573,Post,2023-12-31,['Sticker'],False
1021,129,Post,2023-01-04,"['Texto', 'Sticker']",False
640,243,Post,2022-05-10,['Sticker'],False
843,398,Post,2023-03-09,['Sticker'],True
567,867,Post,2024-08-15,['Texto'],True
697,1010,Post,2024-04-06,"['Emoji', 'Sticker', 'Texto']",True
687,985,Post,2020-08-12,"['Sticker', 'Emoji', 'Texto']",False
438,874,Post,2021-05-19,['Texto'],True
198,228,Post,2021-12-20,"['Emoji', 'Texto', 'Sticker']",False
1151,880,Post,2020-04-22,['Sticker'],False
989,1184,Post,2024-02-28,"['Sticker', 'Emoji', 'Texto']",False
136,842,Post,2020-09-15,"['Texto', 'Emoji', 'Sticker']",False
290,1092,Post,2020-07-08,"['Emoji', 'Texto', 'Sticker']",True
994,225,Post,2022-12-11,['Sticker'],False
24,337,Post,2023-05-12,['Texto'],True
567,913,Post,2022-10-02,"['Texto', 'Emoji', 'Sticker']",True
264,559,Post,2020-07-03,['Emoji'],False
647,1107,Post,2020-05-05,"['Emoji', 'Texto', 'Sticker']",False
275,705,Post,2023-08-30,"['Sticker', 'Emoji', 'Texto']",False
145,244,Post,2023-12-25,"['Emoji', 'Sticker']",False
954,245,Post,2022-10-02,"['Texto', 'Emoji']",False
1261,407,Post,2021-01-20,"['Texto', 'Sticker', 'Emoji']",False
1048,808,Post,2023-04-29,['Texto'],True
1160,338,Post,2024-08-13,"['Texto', 'Sticker', 'Emoji']",True
268,889,Post,2023-06-06,"['Emoji', 'Texto', 'Sticker']",False
1356,1138,Post,2024-05-13,"['Emoji', 'Sticker', 'Texto']",True
768,626,Post,2022-11-10,['Emoji'],False
1124,595,Post,2021-04-08,['Texto'],False
1252,743,Post,2022-08-05,"['Sticker', 'Texto', 'Emoji']",False
958,695,Post,2020-05-06,"['Sticker', 'Emoji']",True
1067,839,Post,2024-09-19,"['Emoji', 'Texto']",False
702,436,Post,2024-05-14,"['Texto', 'Sticker', 'Emoji']",True
416,1001,Post,2022-06-23,['Texto'],True
810,621,Post,2020-12-31,['Emoji'],True
1231,613,Post,2022-11-03,"['Sticker', 'Texto']",True
49,1067,Post,2023-04-19,"['Texto', 'Sticker']",True
731,1192,Post,2020-04-18,['Emoji'],True
191,647,Post,2024-01-06,"['Emoji', 'Sticker']",False
1444,566,Post,2022-12-23,"['Emoji', 'Texto', 'Sticker']",True
344,26,Post,2024-05-03,"['Texto', 'Sticker']",True
73,247,Post,2023-09-06,"['Texto', 'Sticker', 'Emoji']",False
874,764,Post,2022-05-09,['Texto'],True
311,723,Post,2022-10-04,"['Texto', 'Sticker']",False
449,945,Post,2025-01-25,"['Texto', 'Emoji']",True
869,858,Post,2023-05-09,"['Sticker', 'Emoji']",False
1317,862,Post,2022-04-05,"['Texto', 'Emoji']",False
99,901,Post,2025-01-08,['Texto'],True
1160,768,Post,2021-09-15,"['Sticker', 'Emoji', 'Texto']",True
1040,1083,Post,2020-12-19,"['Texto', 'Sticker', 'Emoji']",False
1409,422,Post,2022-09-28,"['Texto', 'Emoji']",False
1326,147,Post,2024-11-15,"['Emoji', 'Sticker', 'Texto']",True
1410,129,Post,2021-03-04,"['Emoji', 'Sticker', 'Texto']",False
674,1035,Post,2025-01-01,['Sticker'],True
1083,880,Post,2023-07-04,['Texto'],True
956,1062,Post,2022-10-17,"['Texto', 'Sticker']",True
1178,746,Post,2021-07-26,"['Texto', 'Sticker']",False
363,218,Post,2022-06-30,['Texto'],True
530,998,Post,2020-09-04,"['Texto', 'Sticker', 'Emoji']",False
1343,673,Post,2022-07-23,"['Emoji', 'Sticker']",True
113,397,Post,2021-10-25,"['Texto', 'Sticker']",True
620,867,Post,2023-07-24,['Emoji'],True
111,291,Post,2023-04-07,"['Emoji', 'Sticker']",True
445,965,Post,2022-08-17,"['Texto', 'Sticker', 'Emoji']",True
486,227,Post,2022-11-26,"['Sticker', 'Emoji', 'Texto']",True
299,807,Post,2020-10-29,"['Texto', 'Sticker', 'Emoji']",True
1279,264,Post,2020-10-14,"['Sticker', 'Texto']",True
795,275,Post,2023-10-12,['Texto'],True
593,290,Post,2020-07-31,['Sticker'],False
896,470,Post,2020-07-31,['Texto'],False
269,1029,Post,2021-08-29,['Texto'],True
414,246,Post,2021-04-29,"['Sticker', 'Emoji', 'Texto']",False
1209,142,Post,2021-06-11,['Emoji'],False
1034,383,Post,2023-10-14,"['Sticker', 'Texto', 'Emoji']",False
915,1076,Post,2022-12-20,"['Emoji', 'Texto', 'Sticker']",False
1404,256,Post,2023-09-29,"['Emoji', 'Sticker', 'Texto']",True
437,1164,Post,2024-05-06,['Sticker'],True
405,267,Post,2021-06-27,"['Emoji', 'Texto', 'Sticker']",True
1441,937,Post,2023-09-22,"['Sticker', 'Texto']",True
1086,968,Post,2023-05-07,['Sticker'],False
585,577,Post,2021-04-18,['Sticker'],False
996,662,Post,2022-09-22,"['Texto', 'Emoji']",False
231,413,Post,2022-02-07,"['Emoji', 'Texto']",False
71,324,Post,2022-07-08,"['Emoji', 'Sticker', 'Texto']",False
1382,216,Post,2020-12-24,['Emoji'],False
201,967,Post,2024-02-05,"['Sticker', 'Emoji', 'Texto']",False
418,784,Post,2024-10-09,['Texto'],False
642,623,Post,2020-09-15,"['Sticker', 'Emoji']",True
1017,758,Post,2022-09-21,['Sticker'],True
932,426,Post,2024-08-07,['Sticker'],False
412,924,Post,2020-07-06,['Sticker'],False
562,1167,Post,2024-09-20,"['Emoji', 'Texto']",True
326,774,Post,2023-06-19,"['Sticker', 'Texto', 'Emoji']",True
853,333,Post,2023-03-22,['Texto'],True
295,709,Post,2024-11-26,"['Emoji', 'Sticker', 'Texto']",False
105,276,Post,2023-05-27,"['Sticker', 'Texto', 'Emoji']",True
1040,967,Post,2021-01-12,['Sticker'],False
72,157,Post,2022-09-11,['Sticker'],False
1136,1178,Post,2023-08-14,"['Sticker', 'Texto']",False
456,1005,Post,2021-06-12,"['Emoji', 'Texto']",False
815,142,Post,2021-02-21,['Sticker'],True
229,1118,Post,2020-10-22,['Sticker'],False
993,584,Post,2025-02-09,['Sticker'],True
1412,672,Post,2022-01-16,['Sticker'],False
1240,27,Post,2023-05-26,"['Texto', 'Emoji']",False
860,331,Post,2024-09-24,"['Texto', 'Sticker']",True
37,742,Post,2024-02-07,['Texto'],True
995,215,Post,2023-03-27,"['Emoji', 'Sticker', 'Texto']",False
306,1139,Post,2024-03-23,['Sticker'],False
537,13,Post,2022-06-30,"['Emoji', 'Sticker', 'Texto']",False
745,435,Post,2020-12-02,['Emoji'],True
743,595,Post,2021-08-08,"['Emoji', 'Texto']",False
613,440,Post,2021-08-18,"['Texto', 'Emoji', 'Sticker']",False
946,4,Post,2024-06-23,['Emoji'],False
517,216,Post,2024-03-06,"['Emoji', 'Sticker', 'Texto']",False
1496,723,Post,2023-10-19,"['Texto', 'Sticker']",True
1299,397,Post,2024-04-13,['Emoji'],False
699,711,Post,2020-04-02,"['Emoji', 'Sticker']",True
778,649,Post,2022-04-14,"['Sticker', 'Texto', 'Emoji']",True
76,419,Post,2022-06-04,['Texto'],True
836,599,Post,2022-10-10,"['Texto', 'Emoji']",False
1334,877,Post,2024-03-09,"['Texto', 'Emoji']",False
174,626,Post,2020-10-03,"['Texto', 'Emoji', 'Sticker']",True
1223,826,Post,2024-09-26,['Emoji'],True
362,893,Post,2023-06-12,"['Emoji', 'Texto']",True
473,153,Post,2024-12-15,"['Texto', 'Emoji']",True
883,646,Post,2022-09-04,"['Emoji', 'Texto', 'Sticker']",False
358,1192,Post,2020-09-10,"['Emoji', 'Texto', 'Sticker']",False
1088,404,Post,2022-02-01,"['Texto', 'Sticker']",True
262,456,Post,2020-08-04,['Sticker'],True
305,671,Post,2022-04-24,['Sticker'],True
84,141,Post,2020-06-19,"['Texto', 'Emoji', 'Sticker']",True
34,984,Post,2024-09-29,['Emoji'],True
157,291,Post,2020-08-06,['Texto'],True
541,408,Post,2024-06-20,"['Emoji', 'Sticker', 'Texto']",True
195,124,Post,2023-08-16,['Texto'],False
1309,559,Post,2021-05-07,"['Texto', 'Emoji']",False
1442,105,Post,2024-07-31,['Emoji'],True
137,946,Post,2022-02-14,['Sticker'],True
1046,761,Post,2022-11-08,"['Texto', 'Emoji', 'Sticker']",False
48,621,Post,2022-12-09,['Texto'],True
1486,704,Post,2024-04-01,['Texto'],True
342,1032,Post,2021-01-04,"['Sticker', 'Texto']",True
810,958,Post,2022-07-20,['Texto'],True
1207,994,Post,2021-09-19,['Emoji'],True
899,194,Post,2024-02-15,"['Emoji', 'Texto']",False
221,191,Post,2020-06-03,['Sticker'],False
227,621,Post,2025-02-21,['Sticker'],False
1443,1102,Post,2022-01-02,"['Texto', 'Sticker', 'Emoji']",False
132,87,Post,2020-11-12,"['Sticker', 'Texto', 'Emoji']",True
695,134,Post,2020-11-10,['Sticker'],False
467,855,Post,2021-09-15,"['Texto', 'Sticker', 'Emoji']",True
725,376,Post,2020-09-11,['Emoji'],True
1500,631,Post,2021-06-07,"['Sticker', 'Texto']",True
992,1128,Post,2023-01-03,['Sticker'],False
393,773,Post,2025-02-09,"['Texto', 'Sticker']",False
1037,1132,Post,2023-01-01,['Texto'],False
718,923,Post,2022-02-06,"['Texto', 'Sticker']",True
907,925,Post,2023-01-01,"['Sticker', 'Emoji']",False
270,946,Post,2021-12-23,['Texto'],False
212,70,Post,2021-04-19,"['Texto', 'Emoji']",True
43,969,Post,2022-08-09,['Emoji'],False
480,1151,Post,2021-03-02,"['Emoji', 'Texto']",True
660,957,Post,2021-07-21,"['Texto', 'Emoji', 'Sticker']",False
239,879,Post,2023-10-05,"['Texto', 'Emoji', 'Sticker']",True
534,956,Post,2023-09-05,"['Sticker', 'Texto']",False
610,1075,Post,2023-08-01,['Sticker'],False
627,486,Post,2021-08-31,"['Sticker', 'Emoji', 'Texto']",True
819,817,Post,2020-07-15,['Sticker'],True
1223,705,Post,2023-10-10,['Emoji'],True
1464,468,Post,2024-12-05,"['Texto', 'Emoji', 'Sticker']",False
163,654,Post,2022-12-06,"['Texto', 'Emoji']",False
945,965,Post,2023-06-27,"['Sticker', 'Texto', 'Emoji']",False
1093,843,Post,2023-08-30,['Sticker'],True
120,166,Post,2020-07-10,['Texto'],True
497,1009,Post,2020-03-07,"['Sticker', 'Texto', 'Emoji']",False
1364,1075,Post,2021-06-13,"['Emoji', 'Texto', 'Sticker']",True
1177,118,Post,2024-07-14,"['Sticker', 'Texto']",False
1136,612,Post,2024-10-24,['Texto'],True
850,383,Post,2022-12-21,"['Sticker', 'Texto', 'Emoji']",False
1444,787,Post,2022-09-26,"['Sticker', 'Texto', 'Emoji']",True
853,1059,Post,2020-09-26,"['Texto', 'Emoji', 'Sticker']",False
321,1036,Post,2020-09-30,"['Emoji', 'Sticker', 'Texto']",False
1308,1145,Post,2020-10-22,"['Texto', 'Sticker']",True
539,236,Post,2021-03-01,"['Texto', 'Emoji', 'Sticker']",True
841,214,Post,2021-04-09,"['Sticker', 'Texto']",True
1021,1168,Post,2020-05-25,"['Sticker', 'Texto', 'Emoji']",True
674,460,Post,2020-12-01,['Texto'],True
1383,329,Post,2023-03-16,"['Texto', 'Sticker']",False
918,41,Post,2020-06-09,"['Emoji', 'Sticker']",False
94,350,Post,2021-06-20,['Texto'],True
922,602,Post,2023-05-08,"['Sticker', 'Emoji', 'Texto']",False
775,734,Post,2020-12-01,['Texto'],False
203,663,Post,2023-01-02,"['Emoji', 'Texto', 'Sticker']",False
526,1137,Post,2023-04-18,"['Texto', 'Emoji', 'Sticker']",True
114,168,Post,2022-04-26,['Texto'],True
1470,221,Post,2021-06-10,"['Texto', 'Sticker']",True
99,991,Post,2024-02-05,"['Emoji', 'Sticker', 'Texto']",False
1459,1009,Post,2023-12-12,"['Emoji', 'Sticker']",True
1496,1036,Post,2020-12-05,"['Emoji', 'Sticker']",True
753,33,Post,2022-06-23,['Sticker'],False
502,868,Post,2020-09-13,"['Emoji', 'Sticker']",False
1208,304,Post,2020-08-04,"['Texto', 'Emoji', 'Sticker']",True
226,17,Post,2022-10-21,"['Emoji', 'Texto', 'Sticker']",True
161,468,Post,2023-03-13,"['Sticker', 'Texto']",True
1211,404,Post,2021-04-24,"['Sticker', 'Emoji', 'Texto']",False
839,739,Post,2024-08-03,"['Emoji', 'Texto', 'Sticker']",False
774,45,Post,2024-09-17,"['Texto', 'Sticker']",True
271,728,Post,2024-03-01,"['Emoji', 'Texto']",False
705,1108,Post,2023-08-11,"['Emoji', 'Texto']",True
1373,981,Post,2022-08-15,"['Texto', 'Sticker', 'Emoji']",True
1121,404,Post,2023-10-29,"['Emoji', 'Sticker']",False
425,563,Post,2024-06-19,['Texto'],False
1409,641,Post,2024-07-01,"['Emoji', 'Texto', 'Sticker']",False
927,222,Post,2020-05-02,"['Sticker', 'Emoji']",False
1491,506,Post,2020-05-14,"['Sticker', 'Texto']",True
1040,141,Post,2022-04-19,"['Sticker', 'Texto', 'Emoji']",True
20,958,Post,2022-11-17,"['Texto', 'Sticker', 'Emoji']",False
478,912,Post,2021-06-25,['Texto'],True
271,807,Post,2023-05-23,"['Emoji', 'Texto', 'Sticker']",True
274,537,Post,2020-05-21,"['Sticker', 'Emoji', 'Texto']",True
636,1096,Post,2023-01-03,"['Sticker', 'Emoji']",True
198,455,Post,2021-01-30,['Texto'],False
270,535,Post,2024-06-03,"['Texto', 'Emoji']",True
644,1009,Post,2023-04-17,['Emoji'],True
800,688,Post,2022-08-25,['Texto'],False
240,20,Post,2023-06-04,"['Emoji', 'Sticker']",False
867,894,Post,2022-07-04,"['Sticker', 'Emoji']",False
67,581,Post,2020-12-13,['Emoji'],True
1321,128,Post,2021-11-14,['Sticker'],False
1195,925,Post,2024-04-15,['Sticker'],False
744,850,Post,2021-05-22,"['Texto', 'Emoji']",True
1440,332,Post,2024-11-28,"['Emoji', 'Sticker']",False
1311,617,Post,2021-01-24,['Sticker'],False
972,279,Post,2021-01-18,['Emoji'],True
134,171,Post,2021-03-28,['Emoji'],False
1077,496,Post,2021-07-30,"['Emoji', 'Texto', 'Sticker']",True
1182,925,Post,2021-12-06,"['Sticker', 'Texto']",True
34,1015,Post,2020-10-24,['Emoji'],True
442,750,Post,2022-09-24,['Emoji'],True
387,834,Post,2022-05-20,"['Emoji', 'Sticker']",False
1239,289,Post,2024-11-26,"['Emoji', 'Texto']",False
975,986,Post,2024-09-08,"['Sticker', 'Emoji']",True
347,594,Post,2023-08-10,"['Sticker', 'Texto']",False
749,556,Post,2022-02-06,"['Sticker', 'Emoji', 'Texto']",True
936,824,Post,2023-09-08,['Sticker'],True
1498,357,Post,2023-10-02,"['Texto', 'Sticker', 'Emoji']",True
996,185,Post,2024-06-10,"['Emoji', 'Sticker']",False
635,380,Post,2020-06-08,"['Emoji', 'Texto', 'Sticker']",True
356,558,Post,2021-08-23,"['Texto', 'Emoji']",False
344,1198,Post,2022-11-08,"['Emoji', 'Sticker', 'Texto']",False
962,237,Post,2023-04-13,['Texto'],True
904,476,Post,2022-06-07,['Sticker'],True
1100,90,Post,2024-10-14,"['Emoji', 'Texto']",False
289,503,Post,2023-01-28,"['Emoji', 'Sticker', 'Texto']",False
1421,987,Post,2024-12-12,"['Texto', 'Emoji']",True
1183,208,Post,2023-12-16,"['Sticker', 'Emoji', 'Texto']",False
1029,1085,Post,2022-12-14,"['Texto', 'Sticker']",True
565,855,Post,2021-09-20,"['Emoji', 'Texto']",True
1084,1069,Post,2023-08-28,['Texto'],False
822,926,Post,2023-02-07,['Emoji'],True
866,220,Post,2024-04-24,"['Emoji', 'Texto']",False
1005,489,Post,2020-06-23,"['Texto', 'Emoji', 'Sticker']",True
1021,10,Post,2020-08-20,"['Sticker', 'Texto', 'Emoji']",False
75,1149,Post,2023-02-06,['Texto'],False
133,819,Post,2023-08-24,['Sticker'],True
704,578,Post,2021-05-04,"['Sticker', 'Emoji']",True
230,975,Post,2024-08-10,"['Texto', 'Sticker']",True
1431,17,Post,2022-08-14,['Sticker'],False
742,51,Post,2022-07-26,"['Emoji', 'Texto']",False
922,1123,Post,2021-10-17,['Sticker'],True
310,967,Post,2021-05-24,"['Texto', 'Emoji']",False
491,397,Post,2020-06-06,"['Sticker', 'Texto', 'Emoji']",True
1217,255,Post,2024-10-03,['Texto'],True
165,1134,Post,2020-11-25,"['Sticker', 'Texto']",True
1016,517,Post,2020-12-11,['Texto'],False
337,1099,Post,2023-10-11,"['Emoji', 'Sticker', 'Texto']",True
459,997,Post,2020-07-09,"['Texto', 'Emoji']",False
773,971,Post,2023-08-25,['Emoji'],False
561,299,Post,2021-09-01,"['Sticker', 'Texto']",True
323,868,Post,2022-03-31,"['Sticker', 'Texto']",True
1315,502,Post,2024-12-17,['Sticker'],True
325,776,Post,2022-12-06,['Emoji'],True
370,279,Post,2023-11-04,['Emoji'],False
677,769,Post,2020-12-06,['Sticker'],False
1081,439,Post,2021-10-23,"['Emoji', 'Sticker']",True
935,449,Post,2023-05-28,['Emoji'],True
1497,1056,Post,2020-12-11,['Emoji'],True
592,292,Post,2022-11-29,"['Texto', 'Emoji']",False
464,730,Post,2021-01-08,"['Sticker', 'Emoji', 'Texto']",True
1051,1041,Post,2020-03-23,['Texto'],True
1269,452,Post,2020-03-19,"['Sticker', 'Emoji', 'Texto']",True
1242,361,Post,2021-11-19,"['Texto', 'Sticker', 'Emoji']",False
1093,754,Post,2024-05-15,['Sticker'],False
704,553,Post,2022-05-07,"['Emoji', 'Sticker', 'Texto']",False
627,289,Post,2025-01-06,"['Emoji', 'Sticker', 'Texto']",False
301,878,Post,2021-05-31,"['Texto', 'Emoji', 'Sticker']",True
520,1092,Post,2021-03-17,['Texto'],False
1380,723,Post,2021-06-06,"['Emoji', 'Sticker']",True
1009,1109,Post,2020-03-24,"['Texto', 'Emoji']",True
157,220,Post,2023-09-21,"['Sticker', 'Texto']",True
298,861,Post,2024-07-06,"['Sticker', 'Emoji']",False
911,721,Post,2023-06-10,"['Texto', 'Sticker']",False
220,981,Post,2020-06-18,['Sticker'],True
1336,1106,Post,2020-07-27,['Texto'],True
476,750,Post,2024-05-16,"['Texto', 'Sticker']",False
36,251,Post,2024-02-15,['Sticker'],False
232,113,Post,2022-12-10,"['Emoji', 'Texto', 'Sticker']",True
160,478,Post,2023-12-16,"['Texto', 'Emoji']",True
1356,263,Post,2020-12-11,['Texto'],True
933,468,Post,2023-03-26,"['Texto', 'Emoji', 'Sticker']",True
813,1104,Post,2023-03-27,"['Emoji', 'Sticker']",False
472,2,Post,2022-12-19,"['Texto', 'Sticker']",False
1114,1106,Post,2023-06-08,"['Texto', 'Sticker']",False
880,1149,Post,2021-04-30,['Emoji'],True
1280,1166,Post,2021-10-03,"['Emoji', 'Texto']",True
37,264,Post,2025-01-17,"['Emoji', 'Sticker', 'Texto']",True
656,30,Post,2022-07-27,"['Texto', 'Emoji', 'Sticker']",False
390,264,Post,2024-05-18,"['Emoji', 'Sticker', 'Texto']",False
392,258,Post,2023-09-10,['Emoji'],True
497,27,Post,2022-10-12,"['Sticker', 'Texto']",True
352,486,Post,2023-08-18,"['Emoji', 'Sticker', 'Texto']",True
1355,1143,Post,2020-09-08,"['Sticker', 'Emoji']",True
152,695,Post,2022-07-21,['Emoji'],False
601,517,Post,2023-01-08,"['Sticker', 'Texto']",True
1274,851,Post,2024-01-14,"['Emoji', 'Sticker']",True
886,1198,Post,2024-06-29,['Texto'],True
8,578,Post,2023-05-03,"['Texto', 'Emoji']",True
329,853,Post,2020-03-18,['Emoji'],True
1082,1033,Post,2025-01-30,"['Sticker', 'Texto', 'Emoji']",True
1422,548,Post,2023-01-05,"['Sticker', 'Texto', 'Emoji']",True
748,436,Post,2021-03-05,"['Emoji', 'Texto', 'Sticker']",True
1277,17,Post,2024-11-02,"['Emoji', 'Sticker']",True
1030,297,Post,2020-05-25,['Emoji'],False
256,884,Post,2025-02-20,['Texto'],True
1360,1008,Post,2022-10-25,['Emoji'],True
1460,1089,Post,2020-09-02,['Texto'],True
1311,194,Post,2023-03-15,['Texto'],False
204,12,Post,2023-05-09,"['Texto', 'Sticker']",False
1154,988,Post,2020-04-20,"['Texto', 'Sticker', 'Emoji']",True
1192,897,Post,2021-12-25,"['Sticker', 'Emoji', 'Texto']",True
211,68,Post,2021-03-30,['Emoji'],False
685,412,Post,2023-06-20,['Emoji'],False
286,276,Post,2023-08-09,['Sticker'],False
489,337,Post,2021-04-17,"['Texto', 'Sticker']",False
1422,366,Post,2023-01-17,"['Emoji', 'Sticker', 'Texto']",False
775,313,Post,2020-12-23,['Texto'],True
939,763,Post,2020-08-14,['Emoji'],False
633,532,Post,2022-02-18,"['Texto', 'Emoji', 'Sticker']",False
1191,439,Post,2020-12-23,"['Texto', 'Emoji']",False
168,894,Post,2023-04-02,"['Emoji', 'Sticker', 'Texto']",True
64,994,Post,2022-04-06,['Sticker'],True
312,648,Post,2020-05-14,"['Sticker', 'Emoji']",True
