usuario_id,contenido_id,tipo_contenido,fecha_like,tipo,desde_movil
1070,682,Comment,2023-09-19,🔥,True
1179,724,Comment,2024-02-26,❤️,False
71,287,Comment,2020-08-30,😢,True
1422,989,Comment,2025-02-16,😡,True
403,659,Comment,2023-10-24,😢,False
232,361,Comment,2024-06-13,❤️,False
1133,839,Comment,2022-03-13,🔥,True
425,733,Comment,2024-03-10,😡,False
1042,660,Comment,2021-05-06,😡,False
1279,82,Comment,2020-05-20,🔥,True
698,249,Comment,2020-09-23,👍,False
697,575,Comment,2023-11-14,😢,False
1169,354,Comment,2022-04-29,👍,True
708,829,Comment,2024-10-03,😢,True
461,187,Comment,2022-10-31,🔥,True
29,6,Comment,2022-05-12,😢,True
1146,432,Comment,2024-02-02,👍,False
1235,833,Comment,2020-10-26,😂,False
807,698,Comment,2022-04-01,😢,False
956,737,Comment,2022-01-05,🔥,False
345,761,Comment,2021-04-17,😡,True
551,561,Comment,2022-12-05,❤️,False
1324,390,Comment,2024-11-12,😂,True
1139,654,Comment,2020-12-06,😢,True
1362,859,Comment,2025-02-16,❤️,False
1353,1,Comment,2023-08-16,🔥,True
682,839,Comment,2021-12-05,❤️,False
1301,685,Comment,2022-04-24,🔥,False
1282,106,Comment,2024-11-13,👍,True
754,364,Comment,2020-12-01,🔥,False
365,670,Comment,2022-02-03,😂,True
293,433,Comment,2020-04-22,🔥,False
913,431,Comment,2020-06-15,🔥,True
1326,957,Comment,2022-09-26,😡,False
102,757,Comment,2022-03-18,😂,False
619,496,Comment,2023-06-02,👍,True
411,435,Comment,2021-05-17,😂,True
592,863,Comment,2023-04-26,😂,True
1465,160,Comment,2023-06-24,👍,False
656,278,Comment,2024-12-22,🔥,True
288,418,Comment,2021-02-17,🔥,True
605,226,Comment,2022-12-26,😂,True
1425,682,Comment,2022-03-30,❤️,False
146,354,Comment,2022-03-11,❤️,False
390,814,Comment,2020-03-20,👍,True
1247,67,Comment,2023-01-28,😂,False
1093,254,Comment,2024-11-20,🔥,True
1268,936,Comment,2020-11-01,🔥,False
494,745,Comment,2024-09-26,👍,True
335,373,Comment,2024-05-27,❤️,False
565,601,Comment,2023-05-21,😢,False
898,563,Comment,2021-07-23,😢,True
891,449,Comment,2022-07-21,🔥,False
595,289,Comment,2020-03-07,❤️,False
1285,959,Comment,2022-07-17,❤️,True
956,675,Comment,2023-10-19,🔥,True
943,537,Comment,2023-05-15,👍,True
1499,71,Comment,2020-12-08,🔥,True
224,139,Comment,2020-05-22,😂,False
1073,790,Comment,2020-09-10,👍,False
803,621,Comment,2020-06-13,🔥,False
264,108,Comment,2023-11-07,👍,False
630,734,Comment,2020-09-15,😡,True
53,287,Comment,2025-01-09,😂,True
112,674,Comment,2023-02-09,🔥,True
900,174,Comment,2024-06-20,🔥,True
1409,74,Comment,2020-09-24,🔥,False
1168,178,Comment,2023-05-08,👍,False
1165,616,Comment,2020-12-06,❤️,True
1461,981,Comment,2024-08-27,😢,False
116,910,Comment,2021-11-16,😂,True
267,76,Comment,2021-06-01,👍,False
83,688,Comment,2025-01-13,😂,True
154,30,Comment,2024-10-05,😂,False
20,223,Comment,2023-10-27,👍,False
1491,535,Comment,2022-11-29,😡,False
1126,325,Comment,2021-10-17,👍,False
851,16,Comment,2023-10-17,😢,False
733,664,Comment,2023-06-05,👍,False
238,272,Comment,2021-02-10,😡,True
708,960,Comment,2022-09-11,👍,False
826,22,Comment,2023-03-10,😡,False
247,273,Comment,2020-04-19,🔥,True
938,486,Comment,2020-10-21,👍,True
134,351,Comment,2024-11-10,❤️,False
236,108,Comment,2020-10-05,😂,True
241,82,Comment,2024-12-05,🔥,False
357,886,Comment,2024-03-26,🔥,False
198,263,Comment,2024-11-28,❤️,False
1263,198,Comment,2023-03-30,😂,True
74,403,Comment,2020-08-20,👍,False
667,11,Comment,2022-01-31,🔥,False
1429,895,Comment,2024-02-06,😢,True
651,357,Comment,2022-09-17,❤️,True
1432,37,Comment,2021-11-17,😢,True
1023,919,Comment,2023-06-05,👍,True
299,8,Comment,2020-10-15,😢,True
660,752,Comment,2021-08-28,👍,False
658,834,Comment,2023-01-15,🔥,True
616,949,Comment,2020-09-16,👍,False
1473,811,Comment,2022-07-30,👍,False
1381,608,Comment,2021-07-25,❤️,False
472,833,Comment,2023-06-12,❤️,False
80,102,Comment,2020-12-24,🔥,True
1193,754,Comment,2024-08-15,🔥,True
153,854,Comment,2020-10-30,😡,True
1445,858,Comment,2021-04-06,😂,True
53,831,Comment,2022-10-20,😡,True
338,855,Comment,2020-09-09,🔥,False
1449,114,Comment,2022-12-10,😡,True
1356,718,Comment,2021-07-06,🔥,True
1058,534,Comment,2020-09-20,😢,False
158,344,Comment,2021-06-23,🔥,False
1276,154,Comment,2020-11-02,😂,False
1303,197,Comment,2022-03-13,😂,False
91,153,Comment,2021-12-16,😢,False
534,661,Comment,2024-10-19,❤️,False
498,546,Comment,2024-01-08,🔥,False
1281,610,Comment,2021-11-29,😢,False
571,562,Comment,2020-04-19,👍,True
77,343,Comment,2020-07-15,👍,True
1159,656,Comment,2023-06-10,🔥,True
1432,900,Comment,2020-06-25,😢,True
556,194,Comment,2022-02-24,👍,False
1010,483,Comment,2021-07-06,😢,True
1359,395,Comment,2024-06-14,😢,False
1040,69,Comment,2023-12-06,👍,False
7,523,Comment,2023-03-16,🔥,True
515,984,Comment,2024-01-28,👍,True
1297,368,Comment,2022-01-31,👍,True
392,761,Comment,2024-02-19,👍,False
931,591,Comment,2024-01-30,❤️,True
1151,185,Comment,2023-04-12,🔥,True
886,395,Comment,2023-11-10,👍,False
1317,168,Comment,2022-09-05,👍,True
914,847,Comment,2021-01-10,❤️,False
240,696,Comment,2020-05-03,❤️,False
1320,863,Comment,2024-10-31,😢,True
1397,576,Comment,2022-10-09,😢,False
227,90,Comment,2023-04-20,👍,False
4,690,Comment,2021-04-29,❤️,True
1164,185,Comment,2020-06-02,🔥,False
801,920,Comment,2024-03-23,😢,True
844,22,Comment,2021-03-24,😡,False
469,910,Comment,2023-01-09,❤️,True
1195,610,Comment,2022-06-21,🔥,False
91,401,Comment,2020-03-16,😢,False
1317,506,Comment,2021-10-17,😢,True
1467,349,Comment,2024-05-13,😂,True
1078,662,Comment,2023-06-06,👍,True
696,852,Comment,2022-05-20,👍,True
1124,224,Comment,2025-02-14,👍,False
1282,637,Comment,2022-09-11,❤️,False
99,709,Comment,2020-10-30,🔥,True
720,1000,Comment,2021-10-18,😂,False
605,320,Comment,2022-03-02,👍,False
139,865,Comment,2020-05-08,❤️,False
433,428,Comment,2024-07-06,👍,False
99,381,Comment,2022-04-26,👍,True
1222,651,Comment,2022-11-14,😡,True
902,409,Comment,2023-03-23,👍,True
1291,517,Comment,2021-06-24,👍,False
1252,899,Comment,2021-04-20,😡,True
846,506,Comment,2023-05-04,😡,False
1250,15,Comment,2022-11-27,❤️,True
192,461,Comment,2022-08-16,😢,False
1155,854,Comment,2022-04-30,🔥,True
244,786,Comment,2021-03-21,😢,False
899,341,Comment,2021-08-04,😂,True
1420,684,Comment,2024-06-27,👍,False
386,846,Comment,2023-01-20,😢,False
1315,892,Comment,2020-10-03,❤️,True
681,839,Comment,2022-05-11,😢,False
1321,963,Comment,2020-12-05,🔥,True
364,636,Comment,2022-02-25,😂,True
1467,552,Comment,2023-06-28,❤️,False
74,929,Comment,2021-11-16,❤️,True
437,435,Comment,2021-05-30,😢,False
1138,440,Comment,2023-02-20,😢,False
811,484,Comment,2022-11-01,😂,True
666,966,Comment,2024-08-23,👍,False
509,265,Comment,2023-10-27,🔥,False
583,207,Comment,2021-01-28,😡,True
1017,2,Comment,2022-02-25,😡,True
350,59,Comment,2021-12-12,😢,True
1465,27,Comment,2021-10-07,❤️,False
1106,92,Comment,2021-12-20,👍,True
7,256,Comment,2020-03-30,🔥,True
12,515,Comment,2023-02-10,❤️,True
527,929,Comment,2023-10-16,👍,False
20,612,Comment,2020-12-31,🔥,True
1182,476,Comment,2022-02-01,😂,False
1443,533,Comment,2021-01-26,😡,False
234,908,Comment,2020-10-25,😢,False
173,577,Comment,2021-03-16,👍,False
812,267,Comment,2022-03-25,😂,False
1228,50,Comment,2024-05-05,😂,True
1209,296,Comment,2021-05-04,🔥,False
1470,77,Comment,2021-11-28,😢,True
257,707,Comment,2023-09-24,❤️,False
1413,861,Comment,2024-02-23,😢,True
884,108,Comment,2020-08-12,👍,False
551,800,Comment,2024-07-03,🔥,True
347,742,Comment,2021-09-08,😢,True
369,536,Comment,2021-03-19,🔥,False
845,365,Comment,2021-12-13,🔥,False
1198,146,Comment,2023-04-21,👍,False
785,554,Comment,2021-08-25,😡,False
513,895,Comment,2021-06-11,😡,True
394,685,Comment,2020-10-20,😡,False
563,361,Comment,2021-02-24,❤️,True
1091,44,Comment,2020-10-20,❤️,True
1109,302,Comment,2021-01-13,😡,False
841,87,Comment,2024-07-18,🔥,False
622,262,Comment,2025-02-19,❤️,True
1372,693,Comment,2020-05-29,😢,True
774,790,Comment,2025-01-08,🔥,True
1271,993,Comment,2024-10-28,👍,False
898,348,Comment,2021-12-28,❤️,False
1235,314,Comment,2020-07-26,😢,False
443,108,Comment,2024-06-20,😡,True
1340,262,Comment,2024-04-02,❤️,True
27,163,Comment,2025-02-15,😂,True
1316,499,Comment,2024-12-31,😡,False
322,868,Comment,2021-12-19,❤️,False
819,742,Comment,2022-01-06,🔥,True
650,72,Comment,2021-11-28,❤️,True
874,504,Comment,2020-07-20,😢,True
1072,954,Comment,2020-09-09,😡,False
91,91,Comment,2021-10-02,👍,False
875,895,Comment,2024-07-18,😂,False
1029,694,Comment,2020-11-08,❤️,False
266,753,Comment,2024-12-07,😂,False
739,566,Comment,2023-10-01,❤️,True
1141,838,Comment,2020-05-01,😂,False
1439,654,Comment,2021-07-12,👍,False
1479,302,Comment,2020-04-21,🔥,False
37,706,Comment,2024-06-29,❤️,False
397,540,Comment,2021-06-16,❤️,False
773,972,Comment,2024-12-06,😢,True
1072,123,Comment,2024-12-12,😂,False
1244,544,Comment,2023-08-13,😢,True
282,620,Comment,2024-06-17,🔥,False
678,231,Comment,2021-02-27,❤️,True
158,353,Comment,2024-10-17,🔥,True
46,491,Comment,2021-03-02,👍,False
1231,818,Comment,2022-06-01,👍,True
597,723,Comment,2022-02-28,😡,False
1058,436,Comment,2021-11-20,👍,True
736,64,Comment,2022-11-09,😡,True
489,953,Comment,2024-07-27,😂,False
145,184,Comment,2023-09-28,😡,True
1235,662,Comment,2021-09-04,🔥,False
711,280,Comment,2024-10-06,👍,True
409,798,Comment,2022-04-06,😢,True
624,667,Comment,2023-04-18,😢,False
297,905,Comment,2024-06-14,😂,True
938,823,Comment,2024-12-04,😂,True
1078,865,Comment,2020-03-23,❤️,True
410,610,Comment,2023-03-27,😂,True
1332,729,Comment,2024-10-08,👍,False
1042,439,Comment,2024-08-13,😢,False
682,343,Comment,2023-12-31,👍,True
658,195,Comment,2024-04-14,🔥,False
992,815,Comment,2023-11-10,🔥,False
1461,62,Comment,2024-05-29,🔥,True
804,880,Comment,2020-06-17,😢,True
445,399,Comment,2024-01-16,👍,False
371,996,Comment,2023-08-16,😂,False
576,87,Comment,2024-11-19,😂,True
890,753,Comment,2024-05-12,❤️,True
1262,324,Comment,2024-12-28,😢,False
1452,66,Comment,2020-08-03,🔥,False
1042,903,Comment,2021-09-02,🔥,True
1433,271,Comment,2022-07-13,🔥,True
854,309,Comment,2022-07-26,😡,False
154,455,Comment,2023-09-18,😡,True
1425,461,Comment,2022-05-17,🔥,False
1015,486,Comment,2022-06-24,❤️,True
793,70,Comment,2021-07-02,😂,False
61,82,Comment,2021-11-07,😢,False
177,610,Comment,2023-01-30,😢,False
53,920,Comment,2025-01-16,🔥,True
126,846,Comment,2024-08-28,🔥,True
671,423,Comment,2023-05-26,🔥,True
1387,338,Comment,2022-06-19,😡,False
259,457,Comment,2024-07-11,😡,True
1282,827,Comment,2022-06-24,😡,False
979,491,Comment,2020-05-23,😢,False
534,1,Comment,2025-02-12,❤️,True
610,962,Comment,2021-09-25,😢,True
580,353,Comment,2024-03-01,👍,True
926,280,Comment,2020-05-26,🔥,True
262,545,Comment,2021-05-22,🔥,True
857,839,Comment,2025-01-22,😂,False
701,186,Comment,2020-06-30,😡,True
1368,386,Comment,2024-04-10,😢,False
796,184,Comment,2023-04-28,😢,False
516,350,Comment,2022-04-30,🔥,False
29,240,Comment,2021-05-21,😂,True
1240,460,Comment,2021-06-15,😂,False
675,243,Comment,2022-05-25,😢,False
1287,962,Comment,2024-11-13,❤️,True
1405,51,Comment,2025-02-09,😡,False
898,35,Comment,2024-11-07,😂,False
533,507,Comment,2020-06-19,😢,False
1033,898,Comment,2020-12-03,🔥,True
1250,678,Comment,2022-09-18,🔥,True
140,968,Comment,2024-02-05,😡,False
789,792,Comment,2023-06-11,🔥,True
914,64,Comment,2024-10-02,😂,True
1048,554,Comment,2025-01-21,😂,True
1064,462,Comment,2024-10-31,👍,False
1413,531,Comment,2021-11-30,❤️,False
1335,996,Comment,2023-07-27,🔥,False
461,26,Comment,2021-10-09,❤️,False
1469,246,Comment,2021-01-25,😡,False
637,277,Comment,2023-01-04,❤️,False
125,160,Comment,2023-06-26,😡,False
1097,784,Comment,2023-03-11,👍,False
1432,435,Comment,2024-06-26,😡,False
1439,742,Comment,2023-05-06,🔥,True
1105,730,Comment,2023-09-12,😢,False
409,910,Comment,2024-08-13,😂,True
999,170,Comment,2021-01-22,😂,False
954,107,Comment,2022-06-23,👍,False
913,564,Comment,2020-08-11,😢,True
984,801,Comment,2022-04-01,😡,True
700,911,Comment,2022-06-17,😢,True
827,161,Comment,2024-09-25,👍,False
434,388,Comment,2022-04-19,😢,True
481,760,Comment,2023-01-18,😡,False
405,65,Comment,2022-07-06,😂,True
1431,656,Comment,2022-11-29,❤️,True
1166,708,Comment,2022-03-17,👍,False
871,426,Comment,2023-09-27,🔥,True
869,174,Comment,2024-01-08,😂,False
1265,742,Comment,2024-12-21,😡,False
983,902,Comment,2021-10-02,😢,True
156,515,Comment,2021-08-14,❤️,True
640,476,Comment,2023-09-12,😡,True
258,264,Comment,2021-10-08,😢,False
1336,999,Comment,2022-01-02,😡,False
902,44,Comment,2022-05-15,🔥,False
210,402,Comment,2023-01-31,😢,True
1307,275,Comment,2023-12-09,😡,False
943,625,Comment,2020-08-24,❤️,False
935,550,Comment,2024-06-18,😂,True
394,980,Comment,2020-10-01,😂,True
1224,515,Comment,2020-10-05,👍,True
1271,194,Comment,2024-03-08,😂,True
457,796,Comment,2023-03-18,😢,True
515,350,Comment,2023-05-14,😂,True
586,490,Comment,2023-08-16,👍,True
709,897,Comment,2020-11-21,😂,True
371,972,Comment,2022-08-19,👍,True
1159,342,Comment,2022-10-03,👍,False
189,801,Comment,2023-10-05,😡,True
924,843,Comment,2023-06-18,👍,False
935,484,Comment,2023-04-30,🔥,False
1367,621,Comment,2024-07-27,❤️,True
430,100,Comment,2022-06-08,😢,False
641,250,Comment,2025-02-17,😡,True
396,410,Comment,2020-08-26,😂,True
715,331,Comment,2024-08-12,👍,True
739,251,Comment,2023-02-18,❤️,True
182,34,Comment,2024-02-27,👍,True
691,971,Comment,2021-03-13,😂,False
924,336,Comment,2020-07-27,😡,True
599,594,Comment,2024-04-06,😡,False
1170,782,Comment,2020-07-09,😢,False
87,239,Comment,2023-06-03,👍,False
4,370,Comment,2021-02-21,😢,True
758,566,Comment,2020-12-19,❤️,True
85,69,Comment,2022-05-03,😂,True
676,314,Comment,2020-04-10,😂,False
396,805,Comment,2021-08-25,😢,False
1262,523,Comment,2021-07-28,😡,True
895,513,Comment,2021-12-22,😢,True
859,648,Comment,2023-01-15,😂,False
1474,317,Comment,2023-09-16,😡,True
63,678,Comment,2020-04-01,😢,True
271,803,Comment,2023-05-12,😢,False
396,579,Comment,2023-02-19,❤️,True
773,841,Comment,2024-08-01,🔥,True
563,144,Comment,2022-12-31,😡,False
301,631,Comment,2023-02-23,😡,True
157,92,Comment,2021-08-18,😡,True
546,458,Comment,2021-08-31,😂,True
1316,780,Comment,2025-02-23,🔥,False
103,442,Comment,2023-03-27,😡,False
1109,922,Comment,2020-05-07,❤️,True
1180,593,Comment,2022-09-17,🔥,True
1030,492,Comment,2022-08-10,❤️,True
194,142,Comment,2021-12-23,👍,True
1048,155,Comment,2023-11-08,🔥,True
1204,775,Comment,2020-04-23,😡,True
215,378,Comment,2022-06-17,👍,False
1274,358,Comment,2024-09-11,😂,False
873,81,Comment,2024-07-11,😢,True
1481,644,Comment,2022-08-07,😢,True
487,40,Comment,2024-09-10,😂,True
13,886,Comment,2023-07-06,😂,False
861,534,Comment,2020-09-19,👍,True
1436,788,Comment,2024-09-08,❤️,True
562,217,Comment,2021-01-30,❤️,False
2,938,Comment,2024-05-15,😂,False
537,201,Comment,2022-07-28,❤️,True
221,123,Comment,2022-11-25,😂,False
1177,341,Comment,2023-11-22,😡,True
1184,84,Comment,2022-11-04,🔥,False
1220,754,Comment,2023-11-27,👍,False
1273,819,Comment,2023-07-31,🔥,True
1234,886,Comment,2024-08-08,👍,True
777,300,Comment,2021-04-04,👍,False
1318,427,Comment,2023-10-31,😂,True
38,931,Comment,2021-12-20,😂,False
1111,650,Comment,2023-11-04,❤️,False
52,923,Comment,2020-04-02,😡,True
153,431,Comment,2020-06-17,😡,True
220,775,Comment,2024-06-19,👍,False
1356,222,Comment,2025-02-03,🔥,False
37,640,Comment,2024-03-16,😢,False
431,624,Comment,2022-02-22,😂,False
1294,865,Comment,2020-07-21,❤️,False
1245,505,Comment,2022-01-11,❤️,True
121,4,Comment,2023-10-05,😡,False
69,969,Comment,2023-03-05,👍,False
403,343,Comment,2020-06-13,❤️,True
735,226,Comment,2024-02-10,❤️,False
885,763,Comment,2024-02-20,❤️,False
1387,575,Comment,2022-06-29,😡,True
616,611,Comment,2023-10-04,😢,True
543,422,Comment,2023-11-16,😂,False
661,365,Comment,2022-04-15,👍,False
1168,750,Comment,2021-12-25,❤️,True
1470,290,Comment,2021-10-24,👍,False
1308,915,Comment,2022-09-07,😢,False
205,83,Comment,2020-03-17,🔥,True
757,204,Comment,2024-12-21,😡,True
1284,2,Comment,2024-01-14,❤️,True
1421,406,Comment,2020-08-10,😢,False
903,704,Comment,2022-11-17,👍,False
318,75,Comment,2023-01-11,😡,False
1386,517,Comment,2023-01-08,😢,True
535,712,Comment,2020-05-28,❤️,False
296,605,Comment,2021-02-02,👍,True
1055,694,Comment,2021-11-06,🔥,True
669,793,Comment,2021-11-28,😡,False
992,527,Comment,2021-10-22,❤️,True
393,490,Comment,2022-08-18,👍,True
927,483,Comment,2022-02-01,❤️,True
315,53,Comment,2020-11-29,😂,False
1161,658,Comment,2024-02-25,🔥,False
1064,364,Comment,2021-04-17,❤️,True
936,259,Comment,2024-04-17,😡,False
1129,80,Comment,2022-08-11,❤️,False
46,741,Comment,2023-09-30,😡,False
1416,670,Comment,2022-01-22,👍,False
30,328,Comment,2020-12-22,👍,True
1134,104,Comment,2024-05-31,❤️,False
154,507,Comment,2024-06-17,👍,True
77,992,Comment,2023-03-08,😂,False
624,746,Comment,2022-02-23,🔥,True
1483,871,Comment,2022-05-05,🔥,True
1397,197,Comment,2020-04-28,🔥,False
1037,948,Comment,2021-05-22,👍,True
1486,597,Comment,2023-06-25,😂,False
339,326,Comment,2021-03-17,😂,True
1434,586,Comment,2020-07-25,😢,True
662,863,Comment,2021-03-12,😂,False
161,279,Comment,2022-12-22,😂,True
319,680,Comment,2024-07-31,🔥,False
126,65,Comment,2022-11-15,👍,True
1355,133,Comment,2021-06-12,👍,False
299,603,Comment,2023-05-25,😂,True
1017,826,Comment,2021-12-01,😢,True
227,99,Comment,2021-08-04,😂,True
323,257,Comment,2021-12-03,🔥,True
1227,416,Comment,2020-11-12,🔥,False
278,954,Comment,2020-07-17,🔥,False
157,135,Comment,2023-12-09,👍,False
846,732,Comment,2024-07-30,😡,False
1058,91,Comment,2023-01-06,🔥,True
4,79,Comment,2024-02-24,👍,True
1454,213,Comment,2024-03-07,❤️,True
252,430,Comment,2024-07-12,😢,False
691,378,Comment,2024-10-24,🔥,False
1333,476,Comment,2022-07-19,❤️,True
454,562,Comment,2023-09-19,🔥,True
796,518,Comment,2021-05-09,😂,True
601,247,Comment,2020-06-04,😂,False
806,913,Comment,2023-04-26,❤️,True
1035,24,Comment,2022-08-16,🔥,False
541,679,Comment,2021-04-18,😡,True
643,205,Comment,2020-04-23,😡,True
702,748,Comment,2020-11-24,😡,False
16,630,Comment,2020-12-02,🔥,False
332,538,Comment,2024-07-24,🔥,True
893,557,Comment,2023-09-21,❤️,False
313,340,Comment,2023-06-29,😢,False
367,88,Comment,2024-06-30,👍,False
379,479,Comment,2021-08-16,😂,True
104,853,Comment,2024-02-24,😂,True
717,759,Comment,2021-07-21,😢,True
765,348,Comment,2023-07-20,😂,True
1131,320,Comment,2022-01-30,😡,False
1471,999,Comment,2022-09-25,😂,True
1276,435,Comment,2020-07-18,😂,True
1284,326,Comment,2020-10-30,❤️,True
197,496,Comment,2024-06-26,❤️,True
1130,313,Comment,2024-10-17,❤️,False
1075,492,Comment,2020-12-07,🔥,True
1161,548,Comment,2022-07-23,👍,True
47,913,Comment,2024-12-17,❤️,True
1318,952,Comment,2023-11-19,😢,True
787,322,Comment,2023-11-23,👍,True
1473,270,Comment,2022-05-01,❤️,True
640,641,Comment,2021-01-26,😂,False
1057,772,Comment,2024-10-29,👍,True
219,298,Comment,2020-10-14,😂,False
281,739,Comment,2024-06-07,😂,True
125,224,Comment,2021-03-24,👍,True
575,871,Comment,2024-02-04,👍,True
33,16,Comment,2020-10-30,👍,True
432,68,Comment,2023-03-07,😂,False
620,853,Comment,2021-01-11,😂,True
172,289,Comment,2021-10-19,❤️,False
1316,490,Comment,2021-02-01,😡,True
761,344,Comment,2022-06-15,🔥,True
273,913,Comment,2024-08-16,😢,False
49,966,Comment,2021-08-05,🔥,True
876,55,Comment,2024-09-24,🔥,False
1154,478,Comment,2024-12-01,😢,False
1255,598,Comment,2021-05-06,🔥,False
1426,189,Comment,2024-02-15,😂,False
1376,606,Comment,2023-09-07,😢,False
160,66,Comment,2022-01-06,❤️,False
32,875,Comment,2022-06-14,😢,False
594,633,Comment,2021-12-09,😡,False
926,172,Comment,2022-05-23,🔥,False
1448,413,Comment,2023-10-30,❤️,True
1157,421,Comment,2022-02-18,😡,True
83,454,Comment,2023-04-24,👍,True
1262,885,Comment,2023-12-14,😂,False
644,49,Comment,2021-01-15,🔥,False
1301,189,Comment,2024-09-04,❤️,True
195,68,Comment,2024-08-25,❤️,False
17,750,Comment,2023-07-28,😂,True
264,980,Comment,2024-09-21,🔥,False
1168,743,Comment,2021-10-29,❤️,True
1330,735,Comment,2022-11-07,❤️,True
1131,88,Comment,2022-07-15,😂,True
435,115,Comment,2024-03-04,😢,True
884,416,Comment,2022-02-12,🔥,False
630,695,Comment,2024-02-14,😂,False
1193,499,Comment,2022-08-01,👍,False
235,115,Comment,2022-12-26,😡,False
140,811,Comment,2024-01-27,👍,True
758,506,Comment,2021-02-05,😡,False
263,246,Comment,2022-10-19,😡,True
404,507,Comment,2023-12-16,👍,False
1326,378,Comment,2021-09-22,😡,False
22,187,Comment,2023-12-19,😢,False
267,216,Comment,2022-05-26,😢,True
1483,861,Comment,2024-01-10,😂,False
1044,551,Comment,2021-11-14,🔥,False
1457,386,Comment,2021-03-17,🔥,True
914,71,Comment,2024-09-29,😂,False
1325,565,Comment,2020-05-16,😢,False
53,532,Comment,2023-11-30,🔥,True
732,662,Comment,2020-10-13,🔥,False
1285,68,Comment,2021-03-29,👍,False
1083,265,Comment,2022-04-05,🔥,False
572,51,Comment,2021-10-08,👍,True
999,846,Comment,2023-10-05,😂,False
349,283,Comment,2023-12-04,😂,True
905,623,Comment,2024-07-07,❤️,False
799,439,Comment,2021-01-11,👍,False
634,552,Comment,2021-05-21,😢,False
240,123,Comment,2021-01-24,😡,True
834,70,Comment,2022-12-22,😡,True
1004,735,Comment,2023-03-03,😢,True
606,844,Comment,2022-06-14,😢,False
591,603,Comment,2021-07-06,😢,False
1061,759,Comment,2022-01-07,😂,False
1435,129,Comment,2023-11-20,😢,True
1417,249,Comment,2022-03-28,🔥,True
1312,529,Comment,2023-12-30,😡,True
651,426,Comment,2023-12-31,😢,False
584,124,Comment,2020-04-28,❤️,False
568,643,Comment,2022-06-17,🔥,False
704,678,Comment,2021-01-10,😢,False
1305,827,Comment,2022-04-14,👍,False
1232,803,Comment,2023-01-05,🔥,True
976,915,Comment,2024-10-01,😢,True
633,647,Comment,2024-09-09,🔥,False
691,992,Comment,2023-09-03,❤️,True
41,73,Comment,2020-11-12,😢,True
213,795,Comment,2021-12-29,😂,True
310,483,Comment,2023-07-06,❤️,False
1204,180,Comment,2022-06-13,👍,True
1177,642,Comment,2021-10-22,😡,False
783,459,Comment,2021-06-08,🔥,True
530,54,Comment,2022-03-23,😂,False
701,808,Comment,2023-04-13,🔥,True
669,872,Comment,2024-12-11,👍,False
961,296,Comment,2020-06-06,🔥,False
883,329,Comment,2023-07-18,❤️,False
631,935,Comment,2022-03-19,❤️,False
443,449,Comment,2021-03-28,😂,True
1035,763,Comment,2024-06-15,❤️,True
49,190,Comment,2024-01-17,❤️,True
564,75,Comment,2023-12-30,👍,False
600,927,Comment,2022-11-18,😡,False
86,469,Comment,2023-01-15,❤️,False
698,161,Comment,2022-05-13,🔥,True
1407,110,Comment,2024-05-31,🔥,False
1052,473,Comment,2022-08-02,😢,True
1276,422,Comment,2020-06-21,😢,True
900,175,Comment,2020-04-14,😂,True
113,588,Comment,2022-07-23,❤️,True
241,753,Comment,2021-06-05,😡,False
799,738,Comment,2020-09-23,😡,True
368,61,Comment,2020-03-08,😂,True
866,746,Comment,2025-01-22,😂,True
813,916,Comment,2024-04-15,😡,False
1287,117,Comment,2024-07-29,🔥,False
1108,533,Comment,2024-07-23,😂,False
1372,360,Comment,2022-12-29,❤️,True
813,257,Comment,2024-01-22,😡,False
148,106,Comment,2023-08-14,🔥,True
69,814,Comment,2020-03-11,🔥,True
68,551,Comment,2020-09-27,😡,False
1007,414,Comment,2025-01-05,🔥,True
610,60,Comment,2023-08-10,😢,True
502,969,Comment,2023-09-15,❤️,True
743,123,Comment,2023-06-22,🔥,False
646,128,Comment,2023-11-30,😡,False
969,605,Comment,2025-01-08,❤️,False
57,346,Comment,2021-11-22,😡,False
725,240,Comment,2025-02-05,👍,False
1391,816,Comment,2024-12-20,❤️,False
365,184,Comment,2021-09-29,👍,False
96,924,Comment,2024-05-07,😂,True
162,809,Comment,2024-09-21,🔥,True
933,469,Comment,2021-10-22,❤️,True
294,575,Comment,2023-06-17,😢,False
1266,954,Comment,2020-06-04,😡,False
1038,581,Comment,2024-05-09,❤️,False
997,955,Comment,2025-02-05,😂,True
1108,746,Comment,2024-07-26,😢,True
169,498,Comment,2020-07-04,😢,False
1368,888,Comment,2024-12-22,😡,False
438,928,Comment,2024-04-17,😡,True
242,107,Comment,2024-09-09,👍,True
68,669,Comment,2021-09-16,😂,True
1408,957,Comment,2020-04-16,😡,True
426,543,Comment,2024-05-28,❤️,False
337,152,Comment,2025-01-20,❤️,False
1012,344,Comment,2024-07-03,👍,False
587,815,Comment,2022-02-23,😡,True
815,669,Comment,2022-03-22,❤️,True
541,286,Comment,2024-07-30,😡,False
1125,257,Comment,2020-10-01,😢,True
571,865,Comment,2020-04-06,👍,True
857,108,Comment,2021-01-26,😢,False
666,647,Comment,2021-10-05,😂,True
957,600,Comment,2023-08-03,❤️,True
1349,603,Comment,2021-04-05,😡,False
115,136,Comment,2022-07-16,👍,False
1373,391,Comment,2020-03-13,👍,False
1255,850,Comment,2024-06-19,🔥,True
639,485,Comment,2021-10-11,🔥,False
